time,distance,gt,segment_id,w_surface_window_final,cycle,h_mean,rgt,dh_fit_dy,pflags,h_sigma,rms_misfit,spot,dh_fit_dx,delta_time,n_fit_photons,geometry,lon,lat,x,y,snow_depth
2021-09-21 08:36:08.482223696,15118800.13614894,10,754848,6.253631291400954,12,1686.1786959201884,1370,0.0,0,0.18841798628880077,0.4968781273930116,6,-0.24406489192501013,117448568.48222369,12,POINT (-121.86785129752059 44.489999610656824),-121.86785129752059,44.489999610656824,590018.7719282516,4926921.661833229,0.9896090061258747
2021-09-21 08:36:08.485060624,15118820.175118113,10,754849,5.344054638279427,12,1681.532506315554,1370,0.0,0,0.12865052494734017,0.4303520051654711,6,-0.20819391052070912,117448568.48506062,14,POINT (-121.867874795598 44.48982005413071),-121.867874795598,44.48982005413071,590017.1797686124,4926901.691217269,0.8447621749289738
2021-09-21 08:36:08.502012192,15118940.408937158,10,754855,3.1869519395044836,12,1651.3657856685238,1370,0.0,0,0.15408460143862196,0.3264750572056472,6,-0.1226557133011994,117448568.5020122,12,POINT (-121.86801572960768 44.488742713233734),-121.86801572960768,44.488742713233734,590007.6308838212,4926781.867412276,0.638002465398813
2021-09-21 08:36:08.504807936,15118960.44790767,10,754856,3.1299021939870624,12,1648.7989765886543,1370,0.0,0,0.10581254848207364,0.4726288385888241,6,-0.12037530564025367,117448568.50480793,20,POINT (-121.86803977390353 44.48856319527144),-121.86803977390353,44.48856319527144,590005.9951465864,4926761.90048656,0.553615260529341
2021-09-21 08:36:08.507601520,15118980.486878373,10,754857,3.0,12,1646.681397095665,1370,0.0,0,0.11646449995899501,0.426845431329201,6,-0.07686164310232968,117448568.50760151,15,POINT (-121.86806389210395 44.48838368227248),-121.86806389210395,44.48838368227248,590004.3535126633,4926741.934031969,0.0708013925400337
2021-09-21 08:36:08.518786576,15119060.642763097,10,754861,3.0,12,1642.4789104258775,1370,0.0,0,0.06885421751354666,0.2601396791393098,6,0.008796860961744812,117448568.51878658,15,POINT (-121.86816077360028 44.48766565549421),-121.86816077360028,44.48766565549421,589997.7543143317,4926662.070576568,0.19192312119002963
2021-09-21 08:36:08.521595888,15119080.681734756,10,754862,3.0,12,1642.7301231007139,1370,0.0,0,0.04529127723203927,0.2022974180337751,6,0.012336771785475875,117448568.52159588,20,POINT (-121.86818500048156 44.48748614965969),-121.86818500048156,44.48748614965969,589996.103964241,4926642.104804041,-0.029276313348646
2021-09-21 08:36:08.524417072,15119100.720706606,10,754863,3.0,12,1642.8813943379514,1370,0.0,0,0.07863710893548403,0.18020181595881601,6,0.003420167180316014,117448568.52441707,13,POINT (-121.86820910133122 44.48730663546653),-121.86820910133122,44.48730663546653,589994.4636357363,4926622.138242977,0.27812285357640576
2021-09-21 08:36:08.535738512,15119180.876595922,10,754867,4.56097117128342,12,1638.2861132689497,1370,0.0,0,0.11473298876785505,0.5127189910750589,6,-0.10221325989700958,117448568.53573851,20,POINT (-121.86830472465239 44.48658852230857),-121.86830472465239,44.48658852230857,589987.9643107855,4926542.266605975,0.6670947142622481
2021-09-21 08:36:08.538569440,15119200.91556873,10,754868,3.0,12,1636.8392503547739,1370,0.0,0,0.07107843168724805,0.2730379991120764,6,-0.05104649595789823,117448568.53856944,16,POINT (-121.86832862531693 44.48640899338963),-121.86832862531693,44.48640899338963,589986.339859894,4926522.298635411,0.031633167273867
2021-09-21 08:36:08.541395184,15119220.954541728,10,754869,3.0,12,1636.0847971769906,1370,0.0,0,0.06882281593737033,0.257431221087458,6,-0.024066599925889776,117448568.54139519,14,POINT (-121.86835263377347 44.4862294725863),-121.86835263377347,44.4862294725863,589984.7068126998,4926502.331448834,0.021930966053105294
2021-09-21 08:36:08.549847008,15119281.071461871,10,754872,3.0,12,1637.1873750041466,1370,0.0,0,0.07952165890558094,0.27371314466149177,6,0.014043122287262122,117448568.549847,12,POINT (-121.86842526647065 44.48569095061916),-121.86842526647065,44.48569095061916,589979.7592401562,4926442.433720005,0.08044141039658825
2021-09-21 08:36:08.552660128,15119301.110435635,10,754873,3.0,12,1637.1335463918701,1370,0.0,0,0.11269466030645287,0.3249079449522255,6,-0.009491859072490172,117448568.55266012,10,POINT (-121.86844955602216 44.48551144884869),-121.86844955602216,44.48551144884869,589978.1037611051,4926422.468342889,-0.3701157175048593
2021-09-21 08:36:08.581320320,15119621.734041877,30,754889,3.0,12,1415.4568055228642,1370,0.0,0,0.14755526649300293,0.508100234405892,4,0.0074095359772936575,117448568.58132032,12,POINT (-121.90894354409703 44.48539813819687),-121.90894354409703,44.48539813819687,586758.2817859259,4926366.112786808,-0.41331166463578484
2021-09-21 08:36:08.587961296,15119782.045863364,50,754897,3.2651104870745806,12,1238.800781029324,1370,0.0,0,0.13411834570713763,0.37294858333430364,2,0.04252684486161229,117448568.5879613,11,POINT (-121.94932139266717 44.48671196489487),-121.94932139266717,44.48671196489487,583545.646126091,4926469.994247955,-0.12158225192592909
2021-09-21 08:36:08.590781440,15119802.08484191,50,754898,3.0,12,1239.9575381887983,1370,0.0,0,0.08549367024682654,0.3046188338317548,2,0.090987883815842,117448568.59078144,13,POINT (-121.94934568621547 44.4865324800413),-121.94934568621547,44.4865324800413,583543.9706105967,4926450.032664444,-0.38206142057674697
2021-09-21 08:36:08.620820224,15119902.279737515,30,754903,3.0,12,1462.4180078348572,1370,0.0,0,0.0959425275702304,0.31737186256485156,4,0.08114217552877534,117448568.62082022,11,POINT (-121.90928121634154 44.48288506518785),-121.90928121634154,44.48288506518785,586735.1548458259,4926086.608278479,-0.5320654073302649
2021-09-21 08:36:08.623639072,15119922.318717211,30,754904,3.1072412685214057,12,1464.5382668180996,1370,0.0,0,0.07119715901282497,0.24663389802015429,4,0.11946904415590431,117448568.62363908,12,POINT (-121.90930402353234 44.48270546993855),-121.90930402353234,44.48270546993855,586733.6073128136,4926066.63507086,-0.6226218537753994
2021-09-21 08:36:08.633092000,15120102.669543078,50,754913,5.414049636677067,12,1245.7562197809589,1370,0.0,0,0.14317730077829657,0.5149196550105404,2,0.21095672843902058,117448568.633092,13,POINT (-121.94970070980955 44.483839565624315),-121.94970070980955,44.483839565624315,583519.5831405623,4926150.547367065,-1.5972958440411276
2021-09-21 08:36:08.657144512,15117617.837306522,20,754789,3.0,12,1672.284800561533,1370,0.0,0,0.05171531649863385,0.31265141902656934,5,0.0958405479271498,117448568.65714452,42,POINT (-121.86751208352656 44.50066551806518),-121.86751208352656,44.50066551806518,590029.3292159135,4928106.781862503,-0.42516037596692513
2021-09-21 08:36:08.659950960,15117637.876264403,20,754790,3.0,12,1673.9005671405714,1370,0.0,0,0.04205342559176508,0.2449648666253773,5,0.07805540000504774,117448568.65995096,34,POINT (-121.86753532413293 44.50048594441229),-121.86753532413293,44.50048594441229,590027.7580272094,4928086.8095838055,-0.4251164531785889
2021-09-21 08:36:08.662757968,15117657.915222475,20,754791,3.0,12,1674.847540816098,1370,0.0,0,0.04274874220299407,0.29531935517179064,5,0.02152946280700707,117448568.66275796,49,POINT (-121.86755825948174 44.50030634968865),-121.86755825948174,44.50030634968865,590026.2111259474,4928066.835301978,-0.3427668010895104
2021-09-21 08:36:08.665566352,15117677.95418074,20,754792,3.0,12,1674.8037734429936,1370,0.0,0,0.039297940008890406,0.2683371053818913,5,-0.019068838961675105,117448568.66556635,49,POINT (-121.86758095301116 44.50012673858067),-121.86758095301116,44.50012673858067,590024.6834619425,4928046.859467682,-0.0883164007564119
2021-09-21 08:36:08.668377968,15117697.993139194,20,754793,3.0,12,1673.7114358044423,1370,0.0,0,0.04736258606475744,0.3286326221254915,5,-0.07771953687034294,117448568.66837797,50,POINT (-121.86760359847023 44.49994712351364),-121.86760359847023,44.49994712351364,590023.1596135586,4928026.883247682,-0.007558336182682979
2021-09-21 08:36:08.671192864,15117718.03209784,20,754794,3.0,12,1672.388832860125,1370,0.0,0,0.059634598456922115,0.41642743610963395,5,-0.05125475061486995,117448568.67119287,51,POINT (-121.86762635252138 44.4997675169707),-121.86762635252138,44.4997675169707,590021.6271072163,4928006.9078560285,0.7561424304374214
2021-09-21 08:36:08.673954080,15120162.786488477,10,754916,4.174118994772877,12,1635.0843014326595,1370,0.0,0,0.11703133403109116,0.3561210272435509,6,-0.1619244294161284,117448568.67395408,11,POINT (-121.86948853860474 44.477792497063156),-121.86948853860474,44.477792497063156,589907.3415592861,4925563.922533872,1.1294674482844584
2021-09-21 08:36:08.674010624,15117738.071056679,20,754795,3.0,12,1672.1511426703669,1370,0.0,0,0.05102217556488522,0.2919624516572345,5,0.023139816424451176,117448568.67401062,34,POINT (-121.86764940046173 44.49958792999008),-121.86764940046173,44.49958792999008,590020.071194989,4927986.934314753,0.14748056099188034
2021-09-21 08:36:08.676771104,15120182.825470658,10,754917,4.379486343215731,12,1632.3687620146372,1370,0.0,0,0.17564690059396773,0.6030542174001146,6,-0.10622576042380771,117448568.6767711,12,POINT (-121.86951205601963 44.47761294190433),-121.86951205601963,44.47761294190433,589905.7470099239,4925543.952127529,0.788195608387241
2021-09-21 08:36:08.676831232,15117758.110015709,20,754796,3.0,12,1672.6701378770017,1370,0.0,0,0.049725077832157544,0.27570692316833073,5,0.024862284772142473,117448568.67683123,32,POINT (-121.8676727683201 44.499408365454336),-121.8676727683201,44.499408365454336,590018.4898029626,4927966.962915394,0.06784295512670724
2021-09-21 08:36:08.678208928,15120423.293271769,50,754929,3.047607111363428,12,1263.594684394418,1370,0.0,0,0.157455976568899,0.4573982988157356,2,0.034323260126939203,117448568.67820893,11,POINT (-121.95008396306186 44.4809674329464),-121.95008396306186,44.4809674329464,583493.2035877373,4925831.126376454,0.5309636912929818
2021-09-21 08:36:08.679653248,15117778.148974929,20,754797,3.0,12,1673.2429324127734,1370,0.0,0,0.044243323694062274,0.26888274441023874,5,0.03234627528579814,117448568.67965324,38,POINT (-121.86769632284447 44.49922881337329),-121.86769632284447,44.49922881337329,590016.8935396984,4927946.992695041,0.9958621002733707
2021-09-21 08:36:08.681032528,15120443.332256438,50,754930,4.112229914357174,12,1264.7484485203104,1370,0.0,0,0.11613496659330287,0.41869550794603566,2,0.14376128445744385,117448568.68103252,13,POINT (-121.95010771118943 44.480787910224876),-121.95010771118943,44.480787910224876,583491.5710983318,4925811.161181288,0.4547473484353759
2021-09-21 08:36:08.682481200,15117798.18793434,20,754798,3.0,12,1674.1242027651788,1370,0.0,0,0.04698267910994172,0.274100218009629,5,0.051382142031274114,117448568.6824812,35,POINT (-121.86772048111352 44.49904930259171),-121.86772048111352,44.49904930259171,590015.2492031929,4927927.026398394,0.11834339017877937
2021-09-21 08:36:08.683321392,15117918.421694834,40,754804,3.4658578515581944,12,1569.0646228627545,1370,0.0,0,0.0630211903897737,0.3534123601661342,3,0.13378323571810924,117448568.68332139,32,POINT (-121.90803960321303 44.50073458278487),-121.90803960321303,44.50073458278487,586807.405161988,4928070.611166906,0.25700567525450424
2021-09-21 08:36:08.685313760,15117818.226893945,20,754799,3.0,12,1674.772558130351,1370,0.0,0,0.04953619669338512,0.2890038156405828,5,0.013820062135573963,117448568.68531376,35,POINT (-121.8677451245 44.4988698257893),-121.8677451245,44.4988698257893,590013.5662350901,4927907.0633430155,-0.25881393996155566
2021-09-21 08:36:08.686145296,15117938.460655587,40,754805,3.032163767553455,12,1571.1909758573038,1370,0.0,0,0.06848992630216857,0.4466411832413787,3,0.08687716337080253,117448568.68614529,43,POINT (-121.90806330310349 44.500555049276244),-121.90806330310349,44.500555049276244,586805.7875117849,4928050.6437808825,-1.3438141817587166
2021-09-21 08:36:08.688144048,15117838.26585374,20,754800,3.0,12,1674.4555240027432,1370,0.0,0,0.05966360519036781,0.3412400812914126,5,-0.052647916455983435,117448568.68814404,34,POINT (-121.86776973786391 44.498690346796145),-121.86776973786391,44.498690346796145,590011.885644235,4927887.100078557,0.1026187293057319
2021-09-21 08:36:08.688969744,15117958.49961653,40,754806,3.0,12,1572.4213437151802,1370,0.0,0,0.03744299100198959,0.2531148022032209,3,0.023043479303131775,117448568.68896975,46,POINT (-121.90808676181393 44.50037549922009),-121.90808676181393,44.50037549922009,586804.1890469255,4928030.674814092,0.10628023861772817
2021-09-21 08:36:08.690968128,15117858.304813726,20,754801,3.3457185175291055,12,1673.71464839364,1370,0.0,0,0.06846975210372472,0.36869758678332243,5,-0.02652968059992933,117448568.69096813,29,POINT (-121.86779423214527 44.49851085931861),-121.86779423214527,44.49851085931861,590010.214520606,4927867.136004008,1.1251708545773909
2021-09-21 08:36:08.691793776,15117978.538577665,40,754807,3.0,12,1573.3745115429642,1370,0.0,0,0.05452240571597151,0.32255473412294167,3,0.07538945580909662,117448568.69179377,38,POINT (-121.90810993877318 44.50019592984483),-121.90810993877318,44.50019592984483,586802.6129970113,4928010.704001746,0.3802488476517283
2021-09-21 08:36:08.693785728,15117878.343773903,20,754802,3.0,12,1673.4383125832212,1370,0.0,0,0.04569598748904883,0.26429979272841686,5,0.0021791173863299207,117448568.69378573,35,POINT (-121.86781861140999 44.49833136454072),-121.86781861140999,44.49833136454072,590008.5525392297,4927847.171246403,0.15803914572120448
2021-09-21 08:36:08.694615808,15117998.577538991,40,754808,3.0,12,1574.9422110461278,1370,0.0,0,0.08364387050085657,0.3871651667054719,3,0.07835943137814994,117448568.69461581,24,POINT (-121.90813287933544 44.50001634424515),-121.90813287933544,44.50001634424515,586801.055752088,4927990.73163941,-1.2588387585597047
2021-09-21 08:36:08.696594160,15117898.382734273,20,754803,3.0,12,1673.5705198579442,1370,0.0,0,0.036044997909645334,0.2433042643255162,5,0.00976079084165793,117448568.69659416,47,POINT (-121.86784275847137 44.49815185335519),-121.86784275847137,44.49815185335519,590006.9090306058,4927827.204923158,0.6320432954441912
2021-09-21 08:36:08.697436880,15118018.616500508,40,754809,3.8328024508587504,12,1575.3218410382901,1370,0.0,0,0.13577162429601505,0.5861224734291437,3,-0.08805884443035339,117448568.69743688,28,POINT (-121.90815572349116 44.499836752026305),-121.90815572349116,44.499836752026305,586799.5061690803,4927970.758645336,-0.9155857195223689
2021-09-21 08:36:08.697940000,15120563.56616847,50,754936,3.0,12,1275.2267157402766,1370,0.0,0,0.05759436198591028,0.19854090863518295,2,0.028288716421750237,117448568.69794,12,POINT (-121.9502501976909 44.47971077713975),-121.9502501976909,44.47971077713975,583481.7760767015,4925691.370397367,-0.33077937691086845
2021-09-21 08:36:08.699394720,15117918.421694834,20,754804,3.0,12,1674.0091586886322,1370,0.0,0,0.05168068024375798,0.2585492065701346,5,0.029358869027930723,117448568.69939472,36,POINT (-121.86786668848762 44.49797232750861),-121.86786668848762,44.49797232750861,590005.2827871265,4927807.237211574,0.08948095425716929
2021-09-21 08:36:08.700257088,15118038.655462217,40,754810,5.484302115754526,12,1572.6010454896327,1370,0.0,0,0.0703926307555356,0.4217900565293483,3,-0.2137292453049735,117448568.7002571,36,POINT (-121.90817850890805 44.49965715576255),-121.90817850890805,44.49965715576255,586797.9612497101,4927950.785265459,-1.2666302916172754
